"movie_id","vote_average","votes_count"
"79564","7","1"
"79565","7","1"
"79579","7","2"
"79606","7","1"
"79636","7","1"
"79637","7","1"
"79638","7","1"
"79639","7","1"
"79640","8","1"
"79641","7","1"
"79642","7","1"
"79643","7","1"
"79644","7","1"
"79645","7","1"
"79646","7","1"
"79647","7","1"
"79648","6","1"
"79649","8","1"
"79651","8","1"
"79652","7","1"
"79653","5","1"
"79654","7","1"
"79658","6","1"
"79659","5","1"
"79660","5","1"
"79661","6","1"
"79662","6","1"
"79663","6","1"
"79664","6","1"
"79665","5","1"
"79666","5","1"
"79667","6","1"
"79668","6","1"
"79669","6","1"
"79670","6","1"
"79672","6","1"
"79674","6","1"
"79677","7","3"
"79679","5.5","2"
"79680","7","1"
"79681","8","4"
"79705","7","1"
"79708","5","1"
"79713","7","1"
"79714","6.3333301544","3"
"79777","8","1"
"79808","5","1"
"79810","6.5","2"
"79811","7","2"
"79813","6","1"
"79839","6","1"
"79840","5","1"
"79841","5","1"
"79842","6","1"
"79843","8","2"
"79844","7","1"
"79845","6.3333334923","3"
"79895","6","1"
"79896","7","1"
"79898","8","2"
"79913","5","1"
"79914","6","1"
"79915","5","1"
"79916","5","1"
"79917","5","1"
"79918","5","1"
"79919","6","1"
"79920","5","1"
"79921","5","1"
"79922","5","1"
"79923","4","1"
"79924","4","1"
"79925","4","1"
"79926","5","1"
"79927","5","1"
"79928","6","1"
"79929","5","1"
"79930","5","1"
"79931","5","1"
"79932","5","1"
"79933","5","1"
"79934","4","1"
"79967","4","1"
"79972","5","1"
"79973","6","1"
"79974","6","1"
"79975","6","1"
"79976","7","1"
"79977","7","1"
"79978","7","1"
"79979","7","1"
"79980","6","1"
"79981","6","1"
"79982","6","1"
"79983","6","1"
"79984","5","1"
"80005","5","1"
"80013","8","1"
"80015","5","1"
"80016","5","1"
"80017","4","1"
"80018","4","1"
"80019","5","1"
"80020","5","1"
"80021","5","1"
"80022","5","1"
"80023","5","1"
"80024","5","1"
"80025","5","1"
"80026","5","1"
"80027","5","1"
"80028","5","1"
"80029","5","1"
"80030","5","1"
"80031","5","1"
"80032","4","1"
"80033","4","1"
"80034","5","1"
"80035","5","1"
"80036","4","1"
"80038","7","1"
"80039","6","1"
"80040","6","1"
"80041","6","1"
"80042","6","1"
"80043","7","1"
"80044","6","1"
"80045","5","1"
"80046","7","1"
"80047","6","1"
"80050","6","1"
"80051","6.6666698456","3"
"80054","5.3333334923","3"
"80055","5.3333334923","3"
"80056","5.6666665077","3"
"80057","5.6666665077","3"
"80058","6","2"
"80059","6","2"
"80060","6","2"
"80061","6","2"
"80062","6","2"
"80063","6","2"
"80064","5.5","2"
"80065","6","2"
"80066","7","2"
"80069","7","1"
"80070","7","1"
"80071","7","1"
"80072","8","1"
"80073","7","1"
"80074","7","1"
"80075","5","1"
"80076","4","1"
"80077","7","1"
"80078","8","1"
"80079","6","1"
"80080","6","1"
"80081","6","1"
"80082","7","1"
"80083","5","1"
"80084","7","1"
"80085","4","1"
"80086","4","1"
"80088","5","1"
"80089","4","1"
"80090","5","1"
"80091","5","1"
"80092","6","1"
"80094","5","1"
"80095","6","1"
"80149","9","1"
"80150","4.3333301544","3"
"80152","8","1"
"80153","5","1"
"80154","6","1"
"80157","5","1"
"80158","5","1"
"80159","5","1"
"80160","6","1"
"80161","6","1"
"80162","6","1"
"80163","5","1"
"80164","6","1"
"80165","5","1"
"80166","5","1"
"80167","5","1"
"80168","6","1"
"80169","5","1"
"80170","5","1"
"80171","5","1"
"80172","5","1"
"80173","5","1"
"80174","4","1"
"80175","5","1"
"80176","5","1"
"80177","5","1"
"80178","5","1"
"80179","5","1"
"80180","8","1"
"80211","10","4"
"80213","5","1"
"80214","6","1"
"80215","6","1"
"80216","5","1"
"80217","5","1"
"80218","5","1"
"80219","5","1"
"80220","6","1"
"80221","5","1"
"80222","5","1"
"80223","5","1"
"80224","6","1"
"80225","6","1"
"80226","7","1"
"80227","5","1"
"80228","5","1"
"80229","5","1"
"80230","5","1"
"80231","5","1"
"80232","5","1"
"80233","5","1"
"80234","5","1"
"80235","6.1999998093","5"
"80238","7","1"
"80240","5","1"
"80241","10","4"
"80242","7","1"
"80243","9.5","2"
"80244","9.5","2"
"80245","5","1"
"80246","5","1"
"80247","4","1"
"80289","8","1"
"80290","6.6666665077","3"
"80291","7","1"
"80292","7.6666665077","6"
"80296","7","1"
"80300","7","1"
"80302","6","1"
"80303","6","1"
"80306","6","1"
"80308","7.6666665077","3"
"80310","6","1"
"80313","5","1"
"80314","5","1"
"80315","5","1"
"80316","4","1"
"80317","4","1"
"80318","4","1"
"80319","4","1"
"80320","4","1"
"80321","5","1"
"80322","5","1"
"80324","8","1"
"80326","8","1"
"80327","7","1"
"80328","7","1"
"80342","7","1"
"80344","7","1"
"80345","8","2"
"80347","6","4"
"80349","7","2"
"80350","8.5","2"
"80351","4","1"
"80353","7","1"
"80354","6","2"
"80356","7","1"
"80357","6","1"
"80358","6","1"
"80359","5","1"
"80360","6","1"
"80362","8.5","2"
"80367","7","1"
"80368","7","1"
"80369","6","1"
"80370","7","1"
"80371","8","1"
"80372","5","1"
"80373","6","1"
"80374","8","1"
"80375","7","1"
"80376","7","1"
"80377","5","1"
"80378","6","1"
"80379","5","1"
"80380","5","1"
"80381","5","1"
"80382","6","1"
"80383","7","1"
"80384","7","1"
"80385","8","1"
"80386","7","1"
"80387","6","1"
"80388","7","1"
"80389","7","1"
"80390","7","1"
"80448","8","1"
"80474","8","1"
"80475","8","2"
"80476","7","1"
"80477","7","1"
"80478","6","1"
"80479","5","1"
"80480","5","1"
"80481","5","1"
"80482","5","1"
"80483","5","1"
"80484","5","1"
"80485","4","1"
"80486","5","1"
"80487","5","1"
"80488","6","1"
"80489","6","1"
"80514","7","1"
"80515","6","1"
"80516","7","1"
"80517","7","1"
"80518","7","1"
"80523","8","1"
"80524","8","1"
"80525","7","1"
"80526","7","1"
"80527","6","1"
"80528","7","1"
"80529","7","1"
"80530","7","1"
"80531","7","1"
"80532","7","1"
"80533","7","1"
"80534","8","1"
"80535","7","1"
"80536","7","1"
"80537","7","1"
"80538","7","1"
"80539","7","1"
"80540","7","1"
"80541","7","1"
"80542","7","1"
"80543","7","1"
"80544","6","1"
"80545","7","1"
"80546","7","1"
"80560","7","1"
"80561","6","1"
"80562","6","1"
"80563","5","1"
"80564","6","1"
"80565","6","1"
"80566","6","1"
"80567","6","1"
"80568","6","1"
"80569","6","1"
"80570","5","1"
"80571","6","1"
"80572","6","1"
"80626","7","1"
"80627","7","1"
"80628","7","2"
"80629","8","1"
"80630","8","1"
"80631","7","1"
"80632","5","1"
"80633","5","1"
"80634","6","1"
"80635","4","1"
"80636","5","1"
"80637","7","1"
"80638","5","1"
"80662","7","1"
"80663","8","1"
"80697","7","1"
"80698","7","3"
"80700","4","1"
"80701","4","1"
"80702","4","1"
"80703","4","1"
"80704","4","1"
"80705","3","1"
"80706","5","1"
"80707","5","1"
"80708","5","1"
"80709","3","1"
"80711","5","1"
"80712","5","1"
"80713","5","1"
"80714","5","1"
"80715","4","1"
"80716","5","1"
"80717","5","1"
"80718","5","1"
"80719","5","1"
"80720","5","1"
"80721","5","1"
"80722","5","1"
"80723","5","1"
"80724","5","1"
"80725","5","1"
"80726","4","1"
"80727","4","1"
"80728","4","1"
"80729","4","1"
"80730","5","1"
"80731","4","1"
"80732","5","1"
"80779","6.5","2"
"80780","8","1"
"80797","8","1"
"80798","8","1"
"80799","3","1"
"80800","6","1"
"80801","6","1"
"80802","6","1"
"80803","6","1"
"80804","6","1"
"80805","5","1"
"80828","8","1"
"80830","7","1"
"80833","5","1"
"80834","5","1"
"80835","4","1"
"80836","4","1"
"80837","4","1"
"80838","5","1"
"80839","4","1"
"80840","4","1"
"80841","4","1"
"80842","4","1"
"80843","4","1"
"80844","5","1"
"80845","4","1"
"80850","6","1"
"80851","7","1"
"80852","8","1"
"80855","7","1"
"80858","7.25","4"
"80859","5.5","2"
"80960","3","1"
"80961","3","1"
"80963","4","1"
"81015","6","1"
"81016","6.5","2"
"81018","6","1"
"81019","7.5","4"
"81020","5","1"
"81021","6","2"
"81022","8","1"
"81023","6.5","2"
"81025","4","1"
"81041","6","1"
"81042","7","1"
"81043","5","1"
"81044","6","1"
"81045","5","1"
"81048","8","1"
"81049","8","1"
"81050","8","1"
"81051","8","1"
"81052","8","1"
"81053","8","1"
"81054","8","1"
"81055","8","1"
"81056","7","1"
"81057","7","1"
"81058","7","1"
"81059","7","1"
"81060","8","1"
"81062","7","1"
"81063","7","1"
"81064","7","1"
"81065","8","1"
"81066","7","1"
"81067","8","1"
"81068","7","1"
"81069","7","1"
"81070","7","1"
"81071","8","1"
"81072","8","1"
"81073","6","1"
"81074","8","1"
"81075","7","1"
"81077","7.375","8"
"81137","3.5","2"
"81138","6","1"
"81140","7","1"
"81141","7","1"
"81142","7.3333334923","3"
"81146","6","1"
"81187","5","1"
"81188","5","1"
"81189","5","1"
"81190","5","1"
"81191","5","1"
"81192","5","1"
"81193","5","1"
"81194","5","1"
"81195","6","1"
"81196","5","1"
"81197","5","1"
"81198","5","1"
"81199","4","1"
"81200","5.5","2"
"81201","7","1"
"81202","7.8333334923","6"
"81203","6","4"
"81204","7","2"
"81207","7","1"
"81217","3","3"
"81218","7","3"
"81219","4.5","2"
"81220","4.5","2"
"81221","4.5","2"
"81222","6.75","4"
"81225","5","3"
"81227","7","1"
"81228","4","2"
"81229","5.5","2"
"81230","6","1"
"81231","7.5","2"
"81232","7","5"
"81234","7","1"
"81235","6","1"
"81237","7.5","14"
"81238","8.6666698456","3"
"81239","5","4"
"81242","6","1"
"81243","6","1"
"81244","6","1"
"81245","5","1"
"81246","5","1"
"81247","5","1"
"81248","6","1"
"81249","4","1"
"81250","5","1"
"81251","5","1"
"81254","4","1"
"81255","4","1"
"81256","4","1"
"81257","5","1"
"81258","4","1"
"81259","4","1"
"81260","4","1"
"81261","5","1"
"81262","5","1"
"81263","4","1"
"81264","4","1"
"81265","4","1"
"81266","4","1"
"81269","7","1"
"81270","7","1"
"81271","7","1"
"81272","7","1"
"81273","7","1"
"81274","7","1"
"81275","7","1"
"81276","7","1"
"81277","8","1"
"81278","7","1"
"81279","3","1"
"81281","7","1"
"81283","6","1"
"81286","8","1"
"81288","7","1"
"81290","7","1"
"81350","7","1"
"81367","4.3333301544","3"
"81370","7.25","4"
"81371","6.5","4"
"81374","6","3"
"81391","7","1"
"81396","7","1"
"81399","6","1"
"81401","9","1"
"81402","4","1"
"81403","6","1"
"81404","10","1"
"81405","7","1"
"81407","8","1"
"81408","8","1"
"81410","6.5","2"
"81412","7","1"
"81413","7","1"
"81414","8","1"
"81415","8","1"
"81458","6","1"
"81459","2","1"
"81463","7","1"
"81464","9.5","2"
"81465","7.3333334923","3"
"81470","7","1"
"81471","7","1"
"81472","7","1"
"81473","6","1"
"81474","8","1"
"81475","7","1"
"81476","7","1"
"81477","8","1"
"81478","6","1"
"81479","6","1"
"81480","7","1"
"81481","7","1"
"81482","7","1"
"81483","6","1"
"81484","6","1"
"81485","7","1"
"81486","7","1"
"81487","7","1"
"81488","6","1"
"81489","6","1"
"81490","7","1"
"81491","6","1"
"81492","6","1"
"81554","7","1"
"81555","7","1"
"81556","7","1"
"81557","7","1"
"81558","7","1"
"81559","6","1"
"81560","7","1"
"81561","7","1"
"81562","7","1"
"81582","1","1"
"81593","7.5999999046","5"
"81595","6","1"
"81596","7","1"
"81620","7","1"
"81621","8.5","2"
"81622","7","1"
"81623","7","1"
"81624","5","1"
"81636","7","1"
"81657","4","1"
"81661","3","1"
"81662","4","1"
"81663","4","1"
"81664","4","1"
"81665","4","1"
"81666","4","1"
"81667","4","1"
"81668","3","1"
"81669","4","1"
"81670","5","1"
"81671","4","1"
"81672","5","1"
"81673","5","1"
"81674","4","1"
"81675","5","1"
"81676","5","1"
"81677","4","1"
"81678","5","1"
"81679","5","1"
"81680","5","1"
"81681","5","1"
"81682","4","1"
"81701","5","1"
"81705","7","1"
"81706","10","1"
"81709","7","1"
"81710","4","1"
"81712","8","1"
"81713","6","1"
"81714","8","1"
"81715","7","1"
"81716","7","1"
"81717","8","1"
"81718","7","1"
"81719","8","1"
"81720","8","1"
"81721","7","1"
"81725","7","1"
"81726","7","1"
"81727","7","1"
"81728","6","1"
"81729","7","1"
"81730","7","1"
"81731","7","1"
"81732","7","1"
"81733","7","1"
"81734","6","1"
"81735","6","1"
"81736","5","1"
"81747","1","1"
"81753","6.3333301544","3"
"81754","7","1"
"81755","7.3333334923","9"
"81756","5","1"
"81757","7.5","2"
"81762","7","1"
"81763","8","1"
"81764","6","1"
"81768","6.6666665077","3"
"81769","5.75","4"
"81771","7","1"
"81772","6.5","2"
"81800","7","2"
"81805","7","1"
"81816","8.6666698456","3"
"81817","6","2"
"81818","7.5","4"
"81821","7","1"
"81822","6","1"
"81825","8","1"
"81830","7","1"
"81834","5","1"
"81835","4","1"
"81875","7.5","2"
"81883","6","3"
"81952","6","1"
"81953","5","1"
"81954","2","1"
"81955","7","1"
"81961","7","1"
"81963","10","1"
"81994","8","1"
"81995","6","1"
"82000","4","1"
"82001","4","1"
"82002","4","1"
"82003","5","1"
"82004","5","1"
"82005","4","1"
"82006","4","1"
"82007","5","1"
"82008","5","1"
"82009","4","1"
"82010","5","1"
"82011","5","1"
"82012","4","1"
"82013","4","1"
"82014","4","1"
"82015","4","1"
"82017","7","1"
"82018","7","1"
"82019","6","1"
"82020","6","1"
"82021","6","1"
"82022","6","1"
"82023","7","1"
"82024","7","1"
"82025","6","1"
"82026","5","1"
"82032","8","1"
"82068","6","1"
"82069","6","1"
"82070","6","1"
"82071","6","1"
"82072","6","1"
"82073","6","1"
"82074","6","1"
"82075","7","1"
"82076","7","1"
"82077","6","1"
"82078","6","1"
"82079","5","1"
"82108","2","1"
"82109","7.25","4"
"82110","6","1"
"82120","6","1"
"82122","4","1"
"82125","8.1999998093","5"
"82134","7.8000001907","5"
"82136","6","1"
"82137","6","1"
"82165","9","1"
"82171","6.5","2"
"82172","7","2"
"82173","7","1"
"82174","7","1"
"82190","7","1"
"82193","6.6666665077","3"
"82196","6.5","2"
"82199","5.6666665077","3"
"82201","6.5","2"
"82202","7.8000001907","5"
"82205","7","1"
"82210","6","1"
"82218","6","1"
"82222","7","2"
"82223","7","1"
"82224","8","1"
"82225","6","1"
"82226","6","1"
"82227","6","2"
"82243","6","1"
"82246","6","1"
"82250","8","1"
"82251","7","1"
"82252","7","1"
"82253","7","1"
"82254","7","1"
"82255","6","1"
"82256","6","1"
"82257","7","1"
"82258","6","1"
"82259","7","1"
"82260","7","1"
"82261","6","1"
"82262","6","1"
"82263","7","1"
"82264","6","1"
"82265","7","1"
"82266","7","1"
"82267","7","1"
"82268","7","1"
"82269","6","1"
"82296","3","1"
"82335","5.6666665077","3"
"82336","7","1"
"82337","6","1"
"82340","7.3333334923","3"
"82342","6","1"
"82380","3.5","2"
"82385","8","1"
"82388","7","1"
"82389","9","1"
"82392","8","1"
"82394","8","1"
"82395","7","1"
"82396","8","1"
"82397","7","1"
"82398","8","1"
"82399","6","1"
"82400","7","1"
"82401","6","1"
"82402","7","1"
"82403","7","1"
"82427","7","1"
"82430","6","1"
"82431","7","1"
"82432","5.5","2"
"82434","7","4"
"82453","10","1"
"82457","6.1999998093","5"
"82459","8","1"
"82460","8","1"
"82461","7.5","2"
"82478","7","1"
"82482","7","1"
"82485","7","1"
"82486","6","1"
"82488","7","1"
"82489","8","1"
"82490","7","1"
"82573","7","1"
"82574","8","1"
"82575","7","1"
"82576","7","1"
"82577","7","1"
"82578","6.5","2"
"82579","6","2"
"82580","5","1"
"82583","5","1"
"82598","5","2"
"82599","5","1"
"82600","10","1"
"82601","6","1"
"82602","7.7142858505","7"
"82605","6.3333334923","3"
"82612","7","1"
"82613","8","2"
"82614","7","1"
"82615","8","1"
"82616","8","1"
"82617","6","1"
"82618","6","1"
"82620","6","2"
"82621","5","1"
"82623","4","1"
"82632","6","1"
"82639","4","1"
"82640","6.5","2"
"82642","5.6666665077","3"
"82676","6","1"
"82684","7","1"
"82742","7","1"
"82755","7","1"
"82767","6","1"
"82768","6","2"
"82769","7","1"
"82770","7","2"
"82772","7","1"
"82774","7","1"
"82775","5","1"
"82776","5","1"
"82777","7","1"
"82778","5","1"
"82779","5","1"
"82808","5","2"
"82833","8","1"
"82883","6.5","2"
"82904","7","1"
"82905","7","1"
"82906","6","1"
"82924","7","1"
"82925","6","1"
"82930","1","1"
"82932","8","1"
"82942","1","1"
"82947","7","1"
"82950","3","1"
"82976","4","1"
"82977","6","2"
"82978","7","1"
"83039","9.3333301544","3"
"83040","7","1"
"83045","6.3333334923","3"
"83050","7.5","2"
"83054","7","1"
"83055","7","1"
"83056","6","1"
"83057","6","1"
"83058","6","1"
"83059","6","1"
"83060","5","1"
"83061","6","1"
"83062","6","1"
"83063","5","1"
"83077","6.5","2"
"83078","7","1"
"83098","6","1"
"83101","6","1"
"83102","6","1"
"83104","6","1"
"83111","6","1"
"83112","5","1"
"83113","6","1"
"83114","8","1"
"83170","6","1"
"83171","5","1"
"83172","5","1"
"83173","6","1"
"83174","7","1"
"83175","6","1"
"83176","5","1"
"83177","5","1"
"83178","6","1"
"83180","7","1"
"83181","6","1"
"83182","6","1"
"83183","6","1"
"83184","7","1"
"83185","5","1"
"83186","6","1"
"83187","6","1"
"83188","7","1"
"83189","6","1"
"83190","6","1"
"83210","9","2"
"83213","5","1"
"83214","6","1"
"83215","5","1"
"83216","5","1"
"83217","6","1"
"83218","6","1"
"83219","6","1"
"83220","5","1"
"83221","6","1"
"83222","5","1"
"83223","5","1"
"83269","6","1"
"83270","6","1"
"83271","6","1"
"83272","6","1"
"83273","5","1"
"83274","6","1"
"83275","5","1"
"83276","6","1"
"83277","5","1"
"83278","4","1"
"83279","6","1"
"83280","5","1"
"83281","6","1"
"83282","5","1"
"83283","5","1"
"83284","6","1"
"83285","6","1"
"83286","6","1"
"83287","4","1"
"83289","6","1"
"83290","7","1"
"83291","5","1"
"83292","5","1"
"83293","5","1"
"83294","5","1"
"83295","5","1"
"83296","5","1"
"83297","6","1"
"83298","5","1"
"83299","5","1"
"83300","5","1"
"83301","6","1"
"83302","5","1"
"83303","5","1"
"83304","4","1"
"83305","5","1"
"83306","7","1"
"83307","6","1"
"83308","4","1"
"83309","5","1"
"83310","5","1"
"83393","7","1"
"83394","7","1"
"83395","7","1"
"83396","7","1"
"83397","7","1"
"83398","7","1"
"83399","8","1"
"83400","7","1"
"83403","7","1"
"83406","7","1"
"83407","7","1"
"83483","8.5","4"
"83498","5","1"
"83501","8","1"
"83529","6","1"
"83533","5","1"
"83562","5","1"
"83585","7","1"
"83589","6","1"
"83614","7","2"
"83653","6","1"
"83657","7","1"
"83659","7.3333301544","3"
"83712","5","1"
"83727","8","1"
"83731","6.5","4"
"83745","6","1"
"83746","5","1"
"83747","6","1"
"83748","6","1"
"83749","7","1"
"83750","7","1"
"83751","7","1"
"83752","6","1"
"83753","7","1"
"83754","7","1"
"83755","7","1"
"83756","6","1"
"83791","5","1"
"83792","7","1"
"83795","7","2"
"83796","7","5"
"83797","6","1"
"83798","5.3333334923","3"
"83799","6","1"
"83825","7","1"
"83826","8","1"
"83828","6","1"
"83835","6","1"
"83837","6.5","2"
"83846","6.5","2"
"83850","6","2"
"83851","7","1"
"83852","5","1"
"83853","5","1"
"83854","5","1"
"83875","7.6666698456","3"
"83883","7.5","2"
"83884","7","1"
"83885","7","1"
"83886","7","1"
"83887","7","1"
"83888","7","1"
"83889","6","1"
"83890","7","1"
"83891","7","1"
"83892","6","1"
"83915","7","1"
"83943","3","1"
"83946","7","1"
"83948","7","1"
"83949","8","1"
"83950","7","1"
"83951","9","1"
"83953","6","1"
"83954","7","1"
"83955","6","1"
"83956","7","1"
"83957","7","1"
"83958","6","1"
"83959","6","1"
"83960","6","1"
"83961","6","1"
"83962","6","1"
"83963","6","1"
"83964","6","1"
"83965","7","1"
"83966","7","1"
"83967","7","1"
"83968","6","1"
"83969","6","1"
"83970","7","1"
"83971","6","1"
"83972","6","1"
"83973","7","1"
"83974","6","1"
"83981","6.125","8"
"83983","7","2"
"83985","7","1"
"83987","7","1"
"83989","9","2"
"83992","5","1"
"83993","4","1"
"83994","5","1"
"83995","5","1"
"83996","4","1"
"83997","5","1"
"83998","5","1"
"83999","5","1"
"84000","5","1"
"84001","4","1"
"84002","6","1"
"84003","3","1"
"84004","3","1"
"84005","5","1"
"84006","4","1"
"84036","7","1"
"84038","7","1"
"84040","7","1"
"84041","6","1"
"84078","7","1"
"84079","7","1"
"84080","6","1"
"84081","6","1"
"84082","5","1"
"84083","7","1"
"84084","5","1"
"84085","7","1"
"84086","5","1"
"84087","6","1"
"84088","7","1"
"84089","6","1"
"84090","8","1"
"84094","5","1"
"84095","5","1"
"84096","4","1"
"84097","4","1"
"84098","5","1"
"84099","4","1"
"84100","5","1"
"84101","4","1"
"84102","4","1"
"84103","4","1"
"84104","5","1"
"84105","5","1"
"84106","5","1"
"84131","6","1"
"84132","6","1"
"84133","7","1"
"84134","6","1"
"84135","6","1"
"84136","5","1"
"84137","6","1"
"84138","6","1"
"84139","5","1"
"84140","5","1"
"84141","4","1"
"84142","6","1"
"84145","6","1"
"84162","7","1"
"84163","6","1"
"84164","7","1"
"84165","7","1"
"84166","7","1"
"84167","6","1"
"84168","6","1"
"84169","6","1"
"84170","6","1"
"84171","7","1"
"84172","7","1"
"84173","7","1"
"84174","7","1"
"84175","6","1"
"84176","6","1"
"84177","6","1"
"84178","5","1"
"84179","6","1"
"84180","5","1"
"84181","6","1"
"84182","6","1"
"84183","6","1"
"84210","6","1"
"84211","6","1"
"84212","6","1"
"84213","6","1"
"84214","6","1"
"84215","5","1"
"84216","6","1"
"84217","5","1"
"84218","5","1"
"84219","4","1"
"84220","5","1"
"84223","7","1"
"84224","8","1"
"84225","7","1"
"84226","7","1"
"84227","7","1"
"84228","7","1"
"84229","7","1"
"84230","7","1"
"84231","7","1"
"84232","7","1"
"84233","7","1"
"84234","7","1"
"84235","6","1"
"84236","7","1"
"84324","6.6666665077","3"
"84326","7","1"
"84327","5","1"
"84334","7","1"
"84362","7","1"
"84364","7","2"
"84366","6.3333334923","3"
"84367","6","1"
"84369","5","1"
"84375","6","1"
"84384","6.5","2"
"84385","6.5","2"
"84386","6.5","2"
"84426","7","1"
"84431","7","1"
"84435","5","1"
"84436","6","1"
"84437","7","1"
"84438","6","1"
"84439","7","1"
"84440","7","1"
"84441","7","1"
"84442","7","1"
"84443","5","1"
"84444","7","1"
"84448","6","1"
"84459","4","1"
"84460","4","1"
"84461","4","1"
"84462","5","1"
"84463","4","1"
"84464","4","1"
"84465","4","1"
"84466","5","1"
"84467","4","1"
"84468","4","1"
"84469","4","1"
"84470","4","1"
"84471","4","1"
"84472","5","1"
"84473","4","1"
"84474","4","1"
"84475","4","1"
"84476","4","1"
"84477","5","1"
"84478","5","1"
"84479","4","1"
"84480","4","1"
"84481","4","1"
"84482","5","1"
"84484","6","1"
"84487","7.5714287758","7"
"84488","6","1"
"84545","6","1"
"84546","6","1"
"84547","6","1"
"84548","7","1"
"84549","7","1"
"84550","6","1"
"84551","6","1"
"84552","7","1"
"84553","7","1"
"84554","7","1"
"84562","5","1"
"84563","5.5","2"
"84564","3","1"
"84566","5","1"
"84568","8","1"
"84569","8","1"
"84570","7","1"
"84571","7","1"
"84572","7","1"
"84573","6","1"
"84574","7","1"
"84575","7","1"
"84576","7","1"
"84577","6","2"
"84578","6","2"
"84579","5.5","2"
"84580","5.5","2"
"84581","5.5","2"
"84582","6","2"
"84583","3","1"
"84609","6","1"
"84613","8","1"
"84614","7","2"
"84615","7","1"
"84640","7","1"
"84641","6","1"
"84642","6","1"
"84643","5","1"
"84644","6","1"
"84645","7","1"
"84646","6","1"
"84647","6","1"
"84648","4","1"
"84649","4","1"
"84650","4","1"
"84651","6","1"
"84652","6","1"
"84653","6","1"
"84654","6","1"
"84655","6","1"
"84656","6","1"
"84662","7","2"
"84663","7","2"
"84666","7","1"
"84681","7","1"
"84725","8","1"
"84726","4","2"
"84731","7","1"
"84739","6","1"
"84740","5","1"
"84741","6","1"
"84742","6","1"
"84743","7","1"
"84744","6","1"
"84745","6","1"
"84746","6","1"
"84747","6","1"
"84748","5","1"
"84749","6","1"
"84750","5","1"
"84751","6","1"
"84752","5","1"
"84753","6","1"
"84754","7","1"
"84755","7","1"
"84756","7","1"
"84757","7","1"
"84758","8","1"
"84759","7","1"
"84760","7","1"
"84810","4","1"
"84819","6","1"
"84824","7","1"
"84828","8","1"
"84829","2","1"
"84848","5","1"
"84849","7","1"
"84850","5","1"
"84851","5","1"
"84852","6","1"
"84853","5","1"
"84903","7.5","2"
"84904","9","1"
"84905","6.3333334923","3"
"84906","5","1"
"84907","5","1"
"84915","5","1"
"84916","7","1"
"84917","7","1"
"84918","7","1"
"84931","6","1"
"84933","6","1"
"84939","6","3"
"84940","5","1"
"84942","4","1"
"84945","2","1"
"84946","3","1"
"84954","4.6666665077","3"
"84955","7","2"
"84991","6","1"
"84992","6","1"
"84994","6","1"
"84996","4","1"
"85006","7","1"
"85007","4","1"
"85009","5","1"
"85012","5.6666665077","3"
"85014","7.4000000954","5"
"85015","7","2"
"85026","5","1"
"85027","5","1"
"85042","7","1"
"85050","7","1"
"85057","5","1"
"85058","6","2"
"85060","6.5","2"
"85062","7","1"
"85067","7","2"
"85068","1","1"
"85073","5","2"
"85074","4","1"
"85075","6","1"
"85079","6.3333334923","3"
"85080","6.5","2"
"85092","4","1"
"85094","7","1"
"85095","5","1"
"85096","5","1"
"85097","6","1"
"85103","2","1"
"85121","6","1"
"85122","5","1"
"85123","6","1"
"85124","5","1"
"85125","6","1"
"85126","6","1"
"85127","4","1"
"85169","8","1"
"85170","5","1"
"85171","6.5","2"
"85172","7","3"
"85207","6","1"
"85208","6","1"
"85209","9","1"
"85222","7.2857141495","7"
"85223","7.25","4"
"85224","6","2"
"85225","7","3"
"85226","5.3333334923","3"
"85227","7.5","2"
"85272","6.5","2"
"85274","6.5","2"
"85278","6","1"
"85283","8","1"
"85321","7","1"
"85322","6","1"
"85323","7","1"
"85324","6","1"
"85325","6","1"
"85326","5","1"
"85331","6","1"
"85332","7","1"
"85333","6","1"
"85334","7","1"
"85335","6","1"
"85336","6","1"
"85337","6","1"
"85338","6","1"
"85355","6","1"
"85356","7","1"
"85389","8","1"
"85390","7","1"
"85393","6","1"
"85394","3","1"
"85400","5","1"
"85402","7","1"
"85407","6","3"
"85408","6","1"
"85409","7","1"
"85410","7","1"
"85411","7","2"
"85412","7","1"
"85415","9","1"
"85474","5","1"
"85475","5","1"
"85476","5","1"
"85477","5","1"
"85478","4","1"
"85479","5","1"
"85480","4","1"
"85481","4","1"
"85482","5","1"
"85483","4","1"
"85484","5","1"
"85485","5","1"
"85486","5","1"
"85487","4","1"
"85488","5","1"
"85489","5","1"
"85490","5","1"
"85491","5","1"
"85497","5","1"
"85502","7","1"
"85503","7","1"
"85574","5","1"
"85575","5","1"
"85576","6","1"
"85577","5","1"
"85578","5","1"
"85579","5","1"
"85580","5","1"
"85581","4","1"
"85582","5","1"
"85583","4","1"
"85585","5","1"
"85586","7","1"
"85587","7","1"
"85588","6","1"
"85589","6","1"
"85590","6","1"
"85591","6","1"
"85592","5","1"
"85593","5","1"
"85594","5","1"
"85595","6","1"
"85596","6","1"
"85597","6","1"
"85638","4.5","2"
"85639","4","1"
"85655","4","1"
"85656","7","1"
"85657","8.1999998093","5"
"85658","7","1"
"85662","8","1"
"85667","7","1"
"85674","7","2"
"85675","8","1"
"85709","7","1"
"85710","8","1"
"85711","6","1"
"85712","7","1"
"85713","8","1"
"85714","7","1"
