"id","name","parent_id","date"
"27415","The Mystery of the Marie Celeste",\N,"1935-04-27"
"27416","Lycanthropus",\N,"1961-11-09"
"27417","Amanti d'oltretomba",\N,"1965-07-16"
"27418","La sorella di Satana",\N,"1966-05-02"
"27419","Blood Tide",\N,"1982-09-01"
"27420","La rebelión de las muertas",\N,"1973-06-27"
"27421","La Horde",\N,"2010-02-10"
"27422","À l'origine",\N,"2009-05-21"
"27423","Les herbes folles",\N,"2009-05-20"
"27424","La Journée de la jupe",\N,"2008-09-18"
"27425","Little Bigfoot",\N,"1995-01-01"
"27426","Hostage of Love",\N,"2009-09-01"
"27427","Air Marshal",\N,"2003-01-01"
"27470","Naked Lies",\N,"1998-01-01"
"27471","Pink Nights",\N,"1985-01-01"
"27472","The Devil Makes Three",\N,"1952-09-19"
"27506","Shinbu sueob",\N,"2004-08-05"
"27507","Indecent Behavior II",\N,"1994-12-21"
"27508","Indecent Behavior III",\N,"1995-12-19"
"27510","Memory",\N,"2005-01-01"
"27511","Framed For Murder",\N,"2007-03-18"
"27512","Martha Behind Bars",\N,"2005-09-25"
"27513","Der kalte Finger",\N,"1996-05-09"
"27514","SEX UP - Ich könnt' schon wieder",\N,"2005-03-24"
"27516","Hobgoblins",\N,"1988-07-14"
"27517","The Marcus-Nelson Murders",\N,"1973-03-08"
"27518","AKA",\N,"2002-01-19"
"27519","Octaman",\N,"1971-01-01"
"27520","Cannibal! The Musical",\N,"1996-01-01"
"27521","Assassination of a High School President",\N,"2008-01-17"
"27523","Die wilden Kerle 5","11173","2008-02-21"
"27524","No Man's Land: The Rise of Reeker",\N,"2008-10-14"
"27526","Coronado",\N,"2003-08-16"
"27528","La vergüenza",\N,"2009-04-17"
"27529","Earth vs. the Spider",\N,"2001-10-07"
"27530","Une exécution ordinaire",\N,"2010-02-03"
"27531","Pagafantas",\N,"2009-04-24"
"27532","El Cuerno de la Abundancia",\N,"2008-10-24"
"27533","Yonayona pengin",\N,"2009-12-23"
"27534","Les Travailleu(r)ses du sexe",\N,"2009-11-25"
"27535","Ilusiones ópticas",\N,"2010-02-17"
"27536","Lilla spöket Laban",\N,"2006-11-17"
"27538","Dschungelkind",\N,"2011-02-17"
"27539","Universalove",\N,"2010-01-28"
"27540","Take Me High",\N,"1973-01-01"
"27541","Battle for Haditha",\N,"2007-09-11"
"27543","Give 'em Hell, Malone",\N,"2009-01-01"
"27544","Xin Su shi jian",\N,"2009-04-02"
"27546","Varudu",\N,"2010-03-31"
"27547","Miracle in Lane 2",\N,"2000-05-13"
"27548","Hepzibah - Sie holt dich im Schlaf",\N,"2010-02-01"
"27549","Grey Gardens",\N,"2009-04-18"
"27552","Ayla",\N,"2010-04-29"
"27553","Snootworld",\N,"2007-01-01"
"27554","Selma",\N,"2014-11-11"
"27555","Ayla (duplicate)",\N,"2010-05-06"
"27556","Being Flynn",\N,"2012-03-02"
"27557","36",\N,\N
"27558","Diary of a Wimpy Kid","81578","2010-03-19"
"27562","Frankie Machine",\N,\N
"27582","The Irishman",\N,"2019-09-27"
"27589","Sinatra",\N,\N
"27590","Cache",\N,\N
"27591","The Bride of Frank",\N,"1996-01-01"
"27592","Ella Enchanted",\N,"2004-04-09"
"27593","Tom and Jerry: The Magic Ring",\N,"2001-01-01"
"27594","Ejder kapani",\N,"2010-01-28"
"27595","Best Worst Movie",\N,"2009-01-01"
"27597","L'Autre Dumas",\N,"2010-02-10"
"27599","The Kids Are All Right",\N,"2010-01-25"
"27600","Cyrus",\N,"2010-01-22"
"27601","Boy",\N,"2010-01-22"
"27605","Eine Frage des Vertrauens",\N,"2010-03-08"
"27606","Le Temps des grâces",\N,"2010-02-10"
"27607","Life 2.0",\N,"2010-01-25"
"27608","C'est parti",\N,"2010-02-10"
"27609","Marmaduke",\N,"2010-06-03"
"27610","Jeannot l'intrépide",\N,"1953-06-05"
"27611","The Refrigerator",\N,"1991-06-01"
"27612","Terminator Woman",\N,"1993-06-30"
"27613","Byleth - il demone dell'incesto",\N,"1972-05-31"
"27614","The Camp on Blood Island",\N,"1958-04-15"
"27615","Visiting Uwe: The Uwe Boll Homestory",\N,"2008-09-03"
"27616","Darfur",\N,"2009-11-06"
"27617","The Rift",\N,"1990-03-09"
"27618","Til døden os skiller",\N,"2007-09-09"
"27620","The Best Man",\N,"1999-09-02"
"27621","Furry Vengeance",\N,"2010-04-01"
"27622","Jack Goes Boating",\N,"2010-01-23"
"27623","The Man in the Gray Flannel Suit",\N,"1956-04-12"
"27624","Wizards",\N,"1977-02-09"
"27625","What Doesn't Kill You",\N,"2009-09-10"
"27626","Canvas",\N,"2006-11-12"
"27635","Gamekeeper",\N,\N
"27636","Night of the Ghouls",\N,"1959-01-01"
"27637","Jail Bait",\N,"1954-01-01"
"27638","The Violent Years",\N,"1956-01-01"
"27640","The Sun Was Setting",\N,"1951-01-01"
"27641","Dragon Fighter",\N,"2003-01-04"
"27642","Hustling",\N,"1975-02-22"
"27643","Mo gong",\N,"2006-11-23"
"27644","Kickern Deluxe",\N,"2006-07-17"
"27646","Ein Rucksack voller Lügen",\N,"1997-02-27"
"27647","Ayurveda Massage - Die heilende Berührung",\N,"2007-07-06"
"27648","Totem",\N,"2011-08-31"
"27649","Ddongpari",\N,"2009-01-23"
"27659","Le Mac",\N,"2010-02-17"
"27661","Let's Go!",\N,"2014-07-15"
"27663","Amici per la pelle",\N,"1955-09-16"
"27664","Alois Nebel",\N,"2011-09-04"
"27665","Oil City Confidential",\N,"2010-02-02"
"27700","Hit the Dutchman",\N,"1992-01-01"
"27707","Homie Spumoni",\N,"2006-01-01"
"27708","Die fremde Familie",\N,"2011-01-12"
"27709","Neue Vahr Süd",\N,"2010-12-01"
"27710","Guerreros",\N,"2002-03-22"
"27711","Kasper und das Schlossgespenst",\N,"2007-07-11"
"27712","Ensemble c'est trop",\N,"2010-02-17"
"27713","Kasper und der Weihnachtsmann",\N,"2006-11-17"
"27714","Nostradamus",\N,"2007-03-23"
"27715","Ansichten vom Ende - Einsatz an der Ostfront 1945",\N,"1996-01-01"
"27716","Berlin im Kalten Krieg",\N,"1990-01-01"
"27717","Berlin unter den Alliierten 1945-49",\N,"1989-01-01"
"27718","Berlin zur Kaiserzeit",\N,"1987-04-17"
"27719","Das Tausendjährige Potsdam",\N,"2009-08-28"
"27720","Pájaros de papel",\N,"2010-03-12"
"27721","Der Fall Lindemann",\N,"2009-08-28"
"27722","Der Fall Linse",\N,"1996-01-01"
"27723","Der Nürnberger Prozess 3 - Das Urteil","154800","1996-01-01"
"27724","Günter Wallraff Undercover: Wo Arbeit weh tut",\N,"2008-01-01"
"27725","Det war Zille sein Milljöh",\N,"2009-08-28"
"27726","Die Befreiung von Auschwitz",\N,"1986-01-01"
"27727","La Pivellina",\N,"2009-05-19"
"27728","Diplomaten gegen Hitler",\N,"1995-01-01"
"27730","Einsatzgruppenprozess",\N,"2009-08-28"
"27731","Erlebnis Berlin - 100 Jahre Weltstadt",\N,"2009-08-28"
"27732","Różyczka",\N,"2010-03-05"
"27733","La Régate",\N,"2009-10-21"
"27734","Günter Wallraff undercover: Bei Anruf Abzocke",\N,"2007-12-11"
"27753","Underground",\N,"1970-10-07"
"27760","La notte",\N,"1961-01-24"
"27762","Outer Space",\N,"1999-01-01"
"27763","Sherlock Holmes in New York",\N,"1976-10-18"
"27764","A Kind of Loving",\N,"1962-04-12"
"27770","Cheongpung myeongwol",\N,"2003-07-16"
"27771","Dracula",\N,"1979-07-13"
"27772","The Visitation",\N,"2006-02-15"
"27775","Il Quarto Re",\N,"1997-12-27"
"27778","Künstler des Weltjugendtages",\N,"2005-01-01"
"27779","Hellphone",\N,"2007-03-28"
"27780","Mythos Yukon - Auf den Spuren des Goldrausches",\N,"2006-01-01"
"27781","Aktien und Lorbeer",\N,"1967-04-27"
"27782","Gomez VS Tavarès",\N,"2007-06-13"
"27783","El precio de un hombre",\N,"1967-02-09"
"27785","Dess or alaif",\N,"2003-01-01"
"27786","Tony N' Tina's Wedding",\N,"2004-05-03"
"27787","Elefant im Krankenhaus",\N,"1993-10-14"
"27788","Der bekannteste Geheimagent der Welt",\N,"2007-01-01"
"27789","Herzsprung",\N,"1992-11-19"
"27790","Quando le donne avevano la coda 2",\N,"1983-01-01"
"27792","Jules Ferry",\N,"1993-04-10"
"27795","Albtraum im Airport",\N,"1998-06-02"
"27797","Geteilte Nacht",\N,"1992-01-01"
"27799","American Violet",\N,"2008-01-01"
"27801","Ashani Sanket",\N,"1973-06-01"
"27805","Balibo",\N,"2009-07-27"
"27810","Der Missionar auf Feuerland",\N,"2006-01-01"
"27811","Kommissar Klefisch: Tod am Meer",\N,"1993-01-27"
"27817","David",\N,"1979-02-27"
"27823","Palermo oder Wolfsburg",\N,"1980-01-01"
"27824","Where Eskimos Live",\N,"2003-12-05"
"27827","Die Deutschen 1849 bis 1890 - Revolution von unten und oben","162388","2007-01-01"
"27828","Subterano",\N,"2002-12-31"
"27829","Buffalo Bill and the Indians",\N,"1976-05-24"
"27830","Rappin'",\N,"1985-05-11"
"27832","Breakin'",\N,"1984-05-03"
"27833","Die Deutschen 1890 bis 1918 - Kaiser, Krieger und Genossen","162388","2007-01-01"
"27834","Quatre étoiles",\N,"2006-01-20"
"27835","Die Deutschen 1815 bis 1849 - Von Fürsten und Demokraten","162388","2007-01-01"
"27836","Breakin' 2: Electric Boogaloo",\N,"1984-12-19"
"27837","Pater Dinter bei den Mangyanen",\N,"2006-01-01"
"27838","Whiteboyz",\N,"1999-09-09"
"27839","Oleg Lundstrem - Shanghai Blues",\N,"2002-01-01"
"27840","Ape to Man",\N,"2005-01-01"
"27841","Beat Street",\N,"1984-06-06"
"27842","Das Rad",\N,"2003-06-05"
"27843","K 2 - Traum und Schicksal",\N,"2004-01-01"
"27844","Dance Party, USA",\N,"2006-01-01"
"27845","Tantra Massage - Die sinnliche Berührung",\N,"2007-07-06"
"27846","Plasma Kamin",\N,"2006-01-01"
"27847","Quiet City",\N,"2007-08-31"
"27852","Body of War",\N,"2007-01-01"
"27856","The Final Programme",\N,"1973-01-01"
"27857","Wellness Massage",\N,"2006-10-13"
"27858","Isla Magarita - Venezuela",\N,"2008-04-11"
"27859","Skydiving Adventures",\N,"2006-06-28"
"27860","Die Siedler - Am Arsch der Welt",\N,"2004-08-18"
"27861","APPD - Nie wieder Arbeit",\N,"1998-01-01"
"27862","Nine Inch Nails Live: Beside You In Time",\N,"2007-02-26"
"27863","Adam & Evil",\N,"2004-04-27"
"27864","Miami Connection",\N,"1987-01-01"
"27869","Hell Comes to Frogtown",\N,"1988-01-01"
"27870","Die Seher von Medjugorje",\N,"2004-12-27"
"27871","LOXX - Umzug eines Giganten",\N,"2007-09-07"
"27872","Hanna",\N,"2011-04-08"
"27873","Die Indios von Missiones",\N,"2006-01-01"
"27874","Heiðin",\N,"2008-03-14"
"27875","Hans Schmitt - Parausegeln im Südpazifik",\N,"2009-08-28"
"27876","Kóngavegur",\N,"2010-03-26"
"27878","Unter Buschmännern - In der Wildnis von Namibia",\N,"2007-01-01"
"27905","Omar Khayyam",\N,"1957-01-01"
"27906","A Breed Apart",\N,"1984-01-01"
"27923","Runaway Virus",\N,"2000-01-29"
"27924","Slam Dunk Ernest","87625","1995-06-20"
"27925","Second In Command",\N,"2006-01-01"
"27926","The Patron Saint of Liars",\N,"1998-04-05"
"27959","Sheena",\N,"1984-08-17"
"27960","Loose Cannons",\N,"1990-02-09"
"27961","Dorf on Golf",\N,"1987-01-01"
"27962","Dorf's Golf Bible",\N,"1987-01-01"
"27963","Dorf and the First Games of Mount Olympus",\N,"1988-01-01"
"27964","Dorf Goes Auto Racing",\N,"1990-01-01"
"27965","Dorf Goes Fishing",\N,"1993-01-01"
"27966","Dorf on the Diamond",\N,"1996-01-01"
"27993","Herbie goes to Monte Carlo","12087","1977-06-27"
"27994","Delirious",\N,"1991-08-09"
"27995","Bigfoot",\N,"1987-03-08"
"27996","Das beste Stück",\N,"2002-10-17"
"27997","Das allerbeste Stück",\N,"2004-03-18"
"27998","Miracle",\N,"2004-02-02"
"27999","Killerjagd. Schrei, wenn du dich traust",\N,"2010-02-08"
"28020","Long Day's Journey Into Night",\N,"1987-04-13"
"28021","Verlorene Eier",\N,"1976-01-01"
"28022","Im Spessart sind die Geister los",\N,"2010-02-09"
"28048","Forbidden World",\N,"1982-01-01"
"28049","Fahndung nach Dr. Goerdeler",\N,"1994-07-18"
"28050","Friedrichstraße",\N,"2009-08-28"
"28051","Gauleiter des 3. Reiches",\N,"2009-08-28"
"28052","Geheime Reichssache",\N,"1978-01-01"
"28053","Geschichte der BRD",\N,"2009-08-28"
"28054","Geschichte der DDR",\N,"2009-08-28"
"28056","Hamburg im Krieg - Heidi Kabel blickt zurück",\N,"1995-01-01"
"28057","Hans Sahl",\N,"1992-01-01"
"28058","Heimatlos 1",\N,"1996-01-01"
"28059","Heimatlos 2",\N,"1996-01-01"
"28060","Illegal untergetaucht - Gesucht Ludwig von Hammerstein nach dem 20 Juli 1944",\N,"2009-08-28"
"28061","Industrie und Terror",\N,"1987-01-01"
"28062","KGB Akte 662",\N,"1995-01-01"
"28063","Kraft durch Freude - Urlaub im Dritten Reich",\N,"2001-06-13"
"28066","Mord auf Befehl - Der Fall Dostler",\N,\N
"28067","Nürnberger Ärzteprozess",\N,\N
"28068","Paulus",\N,"1997-01-01"
"28070","Potsdamer Konferenz 1945",\N,"1995-01-01"
"28072","Schloss Charlottenburg",\N,"2005-01-01"
"28073","Stalins Strafjustiz",\N,"1993-01-01"
"28074","Südostgeneräle",\N,"1998-01-01"
"28075","Theresienstadt - Täuschung und Realität",\N,"1997-01-01"
"28076","Vorhang auf ! Applaus - Harald Juhnke",\N,"1998-01-01"
"28077","Der Typ - Kurz und schmerzvoll",\N,"2003-01-01"
"28078","Guevote - So wie ich fühle, bin ich",\N,"1996-01-01"
"28079","Barack Obama - Yes we can!",\N,"2010-01-15"
"28080","Conversations with other Women",\N,"2005-09-02"
"28081","Geheimgesellschaften - Die Verschwörungstheorien in der Neuzeit",\N,"2009-01-01"
"28082","Jack and the Beanstalk",\N,"1952-04-12"
"28083","Arch of Triumph",\N,"1985-01-01"
"28084","Jet Li - Seine spektakulärsten Kämpfe",\N,"2009-01-01"
"28085","Katzenbabys",\N,"2008-01-01"
"28087","Biografie - Stan Laurel & Oliver Hardy",\N,"2009-01-01"
"28088","Sherlock Holmes Vol. 1",\N,"1954-01-01"
"28089","The Big Trees",\N,"1952-02-05"
"28090","Damo",\N,"2003-01-01"
"28091","Die Auschwitz-Dialoge",\N,"2007-01-01"
"28099","This Time Around",\N,"2003-06-22"
"28103","Die Grafschaft Bentheim 1866-1946",\N,"2004-01-01"
"28104","Berlin - Ruine 1945 - Metropole 2000",\N,"1999-01-01"
"28105","Ein Tag im Juli - Berlin 1945",\N,"1975-01-01"
"28133","40 Jahre Woodstock",\N,"2010-01-01"
"28136","Durchbruch an der Oder",\N,"1995-01-01"
"28139","Bad Girls from Valley High",\N,"2005-01-01"
"28149","Der Nürnberger Prozess 2 - Die Verteidigung","154800","1996-01-01"
"28153","Der Nürnberger Prozess 1 - Die Anklage","154800","1996-01-01"
"28154","Auf zu den Waffen! - Der erste Weltkrieg",\N,"2004-01-01"
"28157","Weep No More, My Lady",\N,"1992-01-01"
"28161","Todeskampf der Reichshauptstadt - Berlin April 1945",\N,\N
"28165","Die Deutschen 1918 bis 1929 - Goldene Jahre und Wirtschaftskrise","162388","2006-01-01"
"28170","Die Deutschen 1929 bis 1939 - Parteienkämpfe, Machtergreifung, Diktatur","162388","2006-01-01"
"28171","Die Deutschen 1939 bis 1945 - Siege, Verbrechen, Niederlage","162388","2006-01-01"
"28172","Die Deutschen 1945 bis 1953 - Besatzung, Neubeginn und Teilung","162388","2006-01-01"
"28173","Die Deutschen 1953 bis 1961 - Wirtschaftswunder und Mauerbau","162388","2006-01-01"
"28174","Die Deutschen 1961 bis 1972 - Geschäfte und Proteste","162388","2006-01-01"
"28175","Die Deutschen 1972 bis 1982 - Unnormale Normalität in Ost und West","162388","2007-01-01"
"28176","Die Deutschen 1982 bis 1990 - Neue Deutsche Welle und Mauerfall","162388","2007-01-01"
"28177","Die Deutschen 1990 bis heute - Wir sind ein Volk","162388","2007-01-01"
"28178","Tensión sexual no resuelta",\N,"2010-03-19"
"28179","La Rafle",\N,"2010-03-10"
"28180","Exit Through The Gift Shop",\N,"2010-02-14"
"28181","La isla interior",\N,"2009-10-29"
"28182","San qiang pai an jing qi",\N,"2009-12-11"
"28183","Kak Ya Provel Etim Letom",\N,"2010-02-27"
"28184","Que se mueran los feos",\N,"2010-04-18"
"28185","Antônia - O Filme",\N,"2006-09-08"
"28186","Dulha Mil Gaya",\N,"2010-01-08"
"28187","Rompecabezas",\N,"2009-09-01"
"28188","Kyatapirâ",\N,"2010-02-15"
"28189","En ganske snill mann",\N,"2010-01-22"
"28190","Bal","29371","2010-02-11"
"28191","Eu când vreau să fluier, fluier",\N,"2010-02-13"
"28192","Na putu",\N,"2010-02-18"
"28193","Shekarchi",\N,"2010-02-16"
"28194","La Ragazza Dal Pigiama Giallo",\N,"1977-01-01"
"28195","La rose écorchée",\N,"1970-01-01"
"28216","Premonition",\N,"2005-08-16"
"28217","The Muppets' Wizard of Oz",\N,"2005-04-27"
"28218","Bats: Human Harvest",\N,"2007-11-10"
"28219","Murder at My Door",\N,"1996-10-08"
"28220","Yellowstone Kelly",\N,"1959-11-11"
"28221","The Apparition",\N,"2012-08-23"
"28222","Green Lantern","158668","2011-06-17"
"28247","One for the Money",\N,"2012-01-26"
"28252","Mr. & Mrs. Jones",\N,\N
"28291","עיניים פקוחות",\N,"2009-05-20"
"28294","Les Misérables - Teil 2: Ein neues Leben",\N,"1998-01-01"
"28295","Les Misérables - Teil 3: Opfer der Leidenschaft",\N,"1998-01-01"
"28303","Eine Liebe in Afrika",\N,"2002-01-01"
"28306","Les Misérables - Teil 4: Tränen der Revolution",\N,"1998-01-01"
"28321","The Keep",\N,"1983-12-16"
"28323","L'ennemi public n°1","28322","2008-10-22"
"28324","Disorderlies",\N,"1987-08-14"
"28326","Mammuth",\N,"2010-09-16"
"28328","What Ever Happened to Aunt Alice?",\N,"1969-08-20"
"28329","Basket Case 2","176348","1990-01-01"
"28330","Basket Case 3: The Progeny","176348","1992-01-01"
"28331","Dip Bin",\N,"1979-07-20"
"28334","Ilsa, Tigress of Siberia",\N,"1978-01-01"
"28335","Shanghai zhi ye",\N,"1984-10-11"
"28336","The Monolith Monsters",\N,"1957-01-01"
"28337","The Last American Hero",\N,"1973-07-29"
"28338","L'ultimo treno della notte",\N,"1975-04-08"
"28352","Promised Land",\N,"1987-06-18"
"28366","Manson",\N,"2009-08-09"
"28367","50/50",\N,"2011-09-12"
"28371","They Wait",\N,"2007-09-07"
"28375","Storm of the Century",\N,"1999-02-14"
"28376","Dead Survivors",\N,"2010-01-01"
"28377","Twentieth Century",\N,"1934-05-03"
"28379","Baba´s Song",\N,"2009-08-20"
"28380","Fuga dal Bronx",\N,"1983-09-16"
"28381","Rats - Notte di terrore",\N,"1984-12-05"
"28382","Zhong hua zhan shi",\N,"1987-04-16"
"28383","Ai no mukidashi",\N,"2008-11-29"
"28384","Way Down East",\N,"1920-09-03"
"28385","2 Days in New York",\N,"2012-01-23"
"28386","Orphans of the Storm",\N,"1921-12-28"
"28394","The Split",\N,"1998-04-28"
"28395","Scharf wie Chili",\N,"2005-02-24"
"28396","Dancer, Texas Pop. 81",\N,"1998-05-01"
"28397","Die Nacht, in der ganz ehrlich überhaupt niemand Sex hatte",\N,"2002-03-21"
"28426","Hawk the Slayer",\N,"1980-01-01"
"28431","Trau' niemals deinem Schwiegersohn!",\N,"2006-05-16"
"28433","The Case Of The Whitechapel Vampire",\N,"2002-01-01"
"28436","The Detonator",\N,"2006-04-25"
"28440","A Kiss Before Dying",\N,"1991-04-26"
"28441","Dead Center",\N,"1993-01-01"
"28445","Hercules and the Amazon Women","82310","1994-04-24"
"28447","Hercules and the Lost Kingdom","82310","1994-05-02"
"28449","Man-Eater of Kumaon",\N,"1948-07-01"
"28450","Il sotterraneo fatale",\N,"1920-01-01"
"28451","The Love Bug","12087","1997-11-30"
"28452","Avalanche",\N,"1994-11-01"
"28453","Combustion",\N,"2004-08-07"
"28516","1969",\N,"1988-11-18"
"28542","Game of Death",\N,"2010-11-27"
"28543","Peepli Live",\N,"2010-01-24"
"28544","The Magic Sword",\N,"1962-01-01"
"28546","Icarus",\N,"2010-04-29"
"28547","Countdown: Jerusalem",\N,"2009-02-24"
"28548","The Land That Time Forgot",\N,"2009-07-28"
"28549","The Shadow Within",\N,"2007-10-25"
"28590","Shin Seiki Evangerion Gekijō-ban: Air/Magokoro o, Kimi ni",\N,"1997-07-19"
"28593","Preußische Liebesgeschichte",\N,"1938-01-01"
"28603","My Name Is Jerry",\N,"2009-09-20"
"28604","Kdopak by se vlka bál",\N,"2008-12-04"
"28606","Gam chin dai gwok",\N,"2009-04-30"
"28607","The Suckling",\N,"1990-01-01"
"28609","Tenacious D - The Complete Master Works",\N,"2003-11-04"
"28610","Tenacious D - The Complete Master Works 2",\N,"2007-01-01"
"28611","Cat's Cradle",\N,"1959-01-01"
"28612","Window Water Baby Moving",\N,"1959-01-01"
"28613","Mothlight",\N,"1963-01-01"
"28614","Eye Myth",\N,"1967-01-01"
"28615","The Wold Shadow",\N,"1972-01-01"
"28616","Cha no Aji",\N,"2004-05-13"
"28617","Attica",\N,\N
"28618","Traumprinz in Farbe",\N,"2003-02-25"
"28619","Uptown Girls",\N,"2003-08-15"
"28645","Hochburg der Sünden",\N,"2010-03-11"
"28659","Parkour",\N,"2009-10-10"
"28680","L'Arnacoeur",\N,"2010-03-17"
"28706","浮草",\N,"1959-11-17"
"28711","Астенический синдром",\N,"1989-12-31"
"28713","Massacre at Central High",\N,"1976-01-01"
"28714","Campamento Flipy",\N,"2010-06-11"
"28715","The Last Confession of Alexander Pearce",\N,"2008-12-29"
"28716","Norteado",\N,"2009-09-12"
"28717","L'atalante",\N,"1934-09-12"
"28718","Villa Amalia",\N,"2009-04-08"
"28751","Jasper und das Limonadenkomplott",\N,"2008-08-14"
"28752","Les enfants de Timpelbach",\N,"2008-12-17"
"28753","Déjate caer",\N,"2007-11-03"
"28755","Sans queue ni tête",\N,"2010-09-29"
"28756","Más pena que gloria",\N,"2001-07-06"
"28763","Zenitram",\N,"2010-02-24"
"28764","Zulo",\N,"2005-10-15"
"28765","The Killing of John Lennon",\N,"2006-08-15"
"28776","Das Boot ist voll",\N,"1981-12-18"
"28780","Blue Gold",\N,"2008-10-09"
"28782","13 Moons",\N,"2002-01-01"
"28793","Vølvens forbandelse",\N,"2010-05-27"
"28796","Igor",\N,"2008-09-19"
"28797","Mercy Streets",\N,"2000-01-01"
"28817","Rock Monster",\N,"2008-03-22"
"28819","The Damned United",\N,"2009-03-27"
"28820","Love the Beast",\N,"2009-03-12"
"28822","Mädchen über Bord",\N,"2005-03-03"
"28823","Already Dead",\N,"2007-12-11"
"28837","La gran vida",\N,"2000-10-11"
"28839","Submarines",\N,"2003-01-01"
"28840","One Last Thing",\N,"2005-01-01"
"28841","Point Last Seen",\N,"1998-11-24"
"28842","The Green Berets",\N,"1968-07-04"
"28844","Je l'aimais",\N,"2009-02-07"
"28845","Still Life",\N,"2005-01-01"
"28846","Iron Cross",\N,"2009-12-15"
"28847","Schwechater",\N,"1958-01-01"
"28848","Eugénie",\N,"1973-04-05"
"28849","Shakma",\N,"1990-10-05"
"28875","Johnson Family Vacation",\N,"2004-03-31"
"28877","The Brady Bunch 3",\N,"2002-11-29"
"28879","Küssen verboten, baggern erlaubt",\N,"2003-09-25"
"28880","Trespassing",\N,"2004-07-26"
"28881","A Saintly Switch",\N,"1999-01-24"
"28882","Vibes",\N,"1988-08-05"
"28883","The Serpent of Death",\N,"1989-05-14"
"28884","Parineeta",\N,"2005-06-09"
"28887","The Kreutzer Sonata",\N,"2008-06-20"
"28888","Tekkon Kinkreet",\N,"2006-12-23"
"28889","The Scouting Book For Boys",\N,"2010-03-01"
"28892","Operation Kobra",\N,"1976-04-27"
"28894","Hugo",\N,"2011-10-10"
"28895","A Dangerous Method",\N,"2011-09-02"
"28896","The Matarese Circle",\N,"2013-01-01"
"28897","Cosmopolis",\N,"2012-05-01"
"28916","Right On Track",\N,"2003-03-21"
"28941","Homies",\N,"2011-08-18"
"28942","Postcard to Daddy",\N,"2010-02-16"
"28943","CRASH SITE / My_Never_Ending_Burial_Plot",\N,"2010-01-01"
"28958","Ein Anfang von etwas",\N,"1994-02-21"
"28960","The Wisher",\N,"2002-12-01"
"28965","The Losers",\N,"2010-04-09"
"28966","Io sono l'amore",\N,"2009-09-05"
"28989","Shelter",\N,"2010-03-27"
"28990","Cemetery Junction",\N,"2010-04-14"
"28991","Marian",\N,"1996-01-01"
"28992","Movie 43",\N,"2013-01-25"
"29000","Nydenion",\N,"2011-11-07"
"29006","Zoku Miyamoto Musashi: Ichijôji no kettô","191515","1955-07-12"
"29007","Musashi Miyamoto","191515","1954-09-26"
"29008","Miyamoto Musashi kanketsuhen: kettô Ganryûjima","191515","1956-01-01"
"29014","Sub Zero",\N,"2005-07-20"
"29015","Full Frontal",\N,"2002-08-02"
"29032","Dog Star Man: Part I","58443","1962-01-02"
"29034","Dog Star Man: Part II","58443","1963-01-01"
"29037","Dog Star Man: Part III","58443","1964-01-01"
"29041","Prelude: Dog Star Man","58443","1962-01-01"
"29045","Dog Star Man: Part IV","58443","1964-01-01"
"29077","StarStruck",\N,"2010-02-14"
"29078","Asylum Seekers",\N,"2009-01-01"
"29116","Holes in Heaven?",\N,"1998-01-01"
"29117","Liebe ohne Rückfahrschein",\N,"2004-11-09"
"29118","Son In Law",\N,"1993-07-02"
"29119","Kabhi Alvida Naa Kehna",\N,"2006-08-11"
"29120","BarberShop II - Back In Business","29121","2004-01-20"
"29122","D.A.R.Y.L.",\N,"1985-06-14"
"29123","Borderline Normal",\N,"2000-01-01"
"29124","Doing Hard Time",\N,"2004-10-09"
"29129","Zombi 3",\N,"1988-07-29"
"29130","Kamen Rider Super-1: The Movie",\N,"1981-03-14"
"29131","Too Tired to Die",\N,"1998-01-20"
"29132","The Third Society",\N,"2002-10-05"
"29151","Hard To Hold",\N,"1984-04-06"
"29176","Slap Her... She's French",\N,"2002-01-31"
"29177","Blank Check",\N,"1994-02-11"
"29178","Little Giants",\N,"1994-10-14"
"29179","Liberté",\N,"2010-02-24"
"29180","Good Time Max",\N,"2007-01-01"
"29181","Megamind","158735","2010-10-28"
"29182","Tanzträume - Jugendliche tanzen Kontakthof von Pina Bausch",\N,"2010-03-18"
"29183","Step Up 3D","107308","2010-05-28"
"29184","In Too Deep",\N,"1999-08-25"
"29185","Mensch Kotschie",\N,"2010-03-18"
"29186","Engel mit schmutzigen Flügeln",\N,"2010-03-04"
"29187","Der Kannibale von Rotenburg: Das Interview – ungekürzt und unzensiert",\N,"2007-10-15"
"29189","Cindy liebt mich nicht",\N,"2010-02-15"
"29190","Eat Pray Love",\N,"2010-08-13"
"29192","Fun",\N,"1994-01-01"
"29194","Callejon - Zombiegeflüster",\N,"2008-11-21"
"29195","Iceman",\N,"1984-04-13"
"29219","Straw Dogs",\N,"2011-09-16"
"29220","Boone's Lick",\N,\N
"29221","Nicholas North",\N,"2011-01-01"
"29222","Nothing Personal",\N,"2009-12-10"
"29223","Çok Filim Hareketler Bunlar",\N,"2010-03-18"
"29224","The Other Guys",\N,"2010-08-05"
"29226","Zum dritten Pol",\N,"2007-06-13"
"29227","Die Tunisreise",\N,"2007-09-20"
"29228","Hateship Loveship",\N,"2013-09-07"
"29229","L'orchestra di Piazza Vittorio",\N,"2006-01-01"
